h3,total,prop_sin_asal,prop_peq_patr,prop_myg_patr,prop_agric,prop_ganaderia,hc_clst_4,hc_clst_5,hc_clst_6,hc_clst_7
87c36b59affffff,1,0,1,0,1,0,1,1,6,6
87c36b5b3ffffff,1,0,1,0,1,0,1,1,6,6
87c36b5b6ffffff,1,0,1,0,0,1,2,2,2,2
87c36b616ffffff,1,0,1,0,0,1,2,2,2,2
87c36b622ffffff,1,0,1,0,0,1,2,2,2,2
87c36b633ffffff,1,0,1,0,0,1,2,2,2,2
87c36b64affffff,1,0,1,0,0,1,2,2,2,2
87c36b673ffffff,1,0,1,0,0,1,2,2,2,2
87c36b685ffffff,1,0,1,0,0,1,2,2,2,2
87c36b694ffffff,1,0,1,0,0,1,2,2,2,2
87c36b699ffffff,1,0,1,0,0,1,2,2,2,2
87c36b6a3ffffff,1,0,1,0,0,1,2,2,2,2
87c36b6a8ffffff,1,0,1,0,0,1,2,2,2,2
87c36b6b2ffffff,1,0,1,0,1,0,1,1,6,6
87c36b6d9ffffff,1,0,1,0,0,1,2,2,2,2
87c36b6ddffffff,1,0,1,0,1,0,1,1,6,6
87c36b70dffffff,1,0,1,0,0,1,2,2,2,2
87c36b70effffff,1,0,1,0,0,1,2,2,2,2
87c36b713ffffff,1,0,1,0,0,1,2,2,2,2
87c36b714ffffff,1,0,1,0,1,0,1,1,6,6
87c36b716ffffff,1,0,1,0,0,1,2,2,2,2
87c36b728ffffff,1,0,1,0,1,0,1,1,6,6
87c36b72effffff,1,0,1,0,0,1,2,2,2,2
87c36b731ffffff,1,0,1,0,0,1,2,2,2,2
87c36b735ffffff,1,0,1,0,1,0,1,1,6,6
87c36b782ffffff,1,0,1,0,0,1,2,2,2,2
87c36b791ffffff,1,0,1,0,0,1,2,2,2,2
87c36b794ffffff,1,0,1,0,0,1,2,2,2,2
87c36b79bffffff,2,0,1,0,0,1,2,2,2,2
87c36b79cffffff,1,0,0,1,0,1,1,4,4,4
87c36b7a3ffffff,1,0,1,0,0,1,2,2,2,2
87c36b7adffffff,1,0,1,0,1,0,1,1,6,6
87c36b7b1ffffff,1,0,1,0,1,0,1,1,6,6
87c36b7b5ffffff,1,0,1,0,0,1,2,2,2,2
87c36b810ffffff,1,1,0,0,0,1,3,3,3,3
87c36b814ffffff,1,0,1,0,0,1,2,2,2,2
87c36b821ffffff,1,0,1,0,0,1,2,2,2,2
87c36b896ffffff,1,0,1,0,0,1,2,2,2,2
87c36b89dffffff,4,0,0.25,0.75,0,1,1,1,1,1
87c36b8c6ffffff,1,0,1,0,0,1,2,2,2,2
87c36b8d5ffffff,1,0,1,0,0,1,2,2,2,2
87c36b8f0ffffff,1,0,1,0,0,1,2,2,2,2
87c36b8f3ffffff,1,0,1,0,0,1,2,2,2,2
87c36b8f4ffffff,1,0,1,0,0,1,2,2,2,2
87c36ba41ffffff,1,0,1,0,1,0,1,1,6,6
87c36ba6affffff,1,0,1,0,0,1,2,2,2,2
87c36bc66ffffff,1,0,1,0,0,1,2,2,2,2
87c36bc72ffffff,1,0,1,0,0,1,2,2,2,2
87c36bc95ffffff,1,0,1,0,0,1,2,2,2,2
87c36bcadffffff,1,0,1,0,0,1,2,2,2,2
87c36bcd0ffffff,1,0,1,0,1,0,1,1,6,6
87c36bcecffffff,1,0,1,0,1,0,1,1,6,6
87c36bd15ffffff,1,0,1,0,1,0,1,1,6,6
87c36bd49ffffff,1,0,1,0,0,1,2,2,2,2
87c36bd4cffffff,1,0,1,0,0,1,2,2,2,2
87c36bd9effffff,1,0,1,0,0,1,2,2,2,2
87c36c001ffffff,1,1,0,0,0,1,3,3,3,3
87c36c013ffffff,1,0,1,0,0,1,2,2,2,2
87c36c065ffffff,2,0,1,0,0,1,2,2,2,2
87c36c076ffffff,1,1,0,0,0,1,3,3,3,3
87c36c08effffff,1,1,0,0,0,1,3,3,3,3
87c36c0adffffff,1,0,1,0,0,1,2,2,2,2
87c36c126ffffff,1,0,1,0,0,1,2,2,2,2
87c36c170ffffff,1,0,1,0,0,1,2,2,2,2
87c36c202ffffff,1,0,1,0,0,1,2,2,2,2
87c36c20dffffff,1,0,1,0,0,1,2,2,2,2
87c36c224ffffff,1,0,0,1,0,1,1,4,4,4
87c36c28affffff,2,0,1,0,0,1,2,2,2,2
87c36c2abffffff,1,0,0,1,0,1,1,4,4,4
87c36c2c0ffffff,1,0,1,0,0,1,2,2,2,2
87c36c445ffffff,2,0,1,0,0,1,2,2,2,2
87c36c4b5ffffff,6,0,0,1,0,1,1,4,4,4
87c36c510ffffff,1,0,1,0,0,1,2,2,2,2
87c36c54effffff,6,0,1,0,0,1,2,2,2,2
87c36c588ffffff,2,1,0,0,0,1,3,3,3,3
87c36c5a9ffffff,1,1,0,0,0,1,3,3,3,3
87c36c5b3ffffff,1,1,0,0,0,1,3,3,3,3
87c36c6ecffffff,1,0,1,0,0,1,2,2,2,2
87c36ca0dffffff,1,1,0,0,0,1,3,3,3,3
87c36ca91ffffff,1,1,0,0,0,1,3,3,3,3
87c36cac6ffffff,1,0,0,1,0,1,1,4,4,4
87c36cba1ffffff,1,0,1,0,0,1,2,2,2,2
87c36cca5ffffff,3,0,1,0,0,1,2,2,2,2
87c36d048ffffff,2,1,0,0,0,0,4,5,5,5
87c36d049ffffff,1,1,0,0,0,1,3,3,3,3
87c36d04bffffff,1,1,0,0,1,0,4,5,5,7
87c36d04cffffff,1,1,0,0,1,0,4,5,5,7
87c36d04dffffff,2,1,0,0,0,1,3,3,3,3
87c36d04effffff,1,0,1,0,0,1,2,2,2,2
87c36d068ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87c36d06bffffff,2,1,0,0,1,0,4,5,5,7
87c36d0e5ffffff,1,0,1,0,0,1,2,2,2,2
87c36d186ffffff,1,0,0,1,0,1,1,4,4,4
87c36d18cffffff,1,0,1,0,0,1,2,2,2,2
87c36d195ffffff,1,1,0,0,0,1,3,3,3,3
87c36d1a0ffffff,1,1,0,0,0,0,4,5,5,5
87c36d1a4ffffff,1,1,0,0,1,0,4,5,5,7
87c36d1a6ffffff,1,1,0,0,0,1,3,3,3,3
87c36d1aeffffff,2,1,0,0,0,1,3,3,3,3
87c36d258ffffff,4,1,0,0,0,1,3,3,3,3
87c36d2e0ffffff,1,0,1,0,0,1,2,2,2,2
87c36d305ffffff,1,0,1,0,0,1,2,2,2,2
87c36d30cffffff,2,0,1,0,0,1,2,2,2,2
87c36d30dffffff,2,0,0,1,0,1,1,4,4,4
87c36d32cffffff,2,0,1,0,0,1,2,2,2,2
87c36d334ffffff,2,0,1,0,0,1,2,2,2,2
87c36d38bffffff,1,1,0,0,0,1,3,3,3,3
87c36d3b1ffffff,2,0,1,0,0,1,2,2,2,2
87c36d3b4ffffff,3,0,1,0,0,1,2,2,2,2
87c36d445ffffff,1,0,0,1,0,1,1,4,4,4
87c36d44effffff,1,1,0,0,0,1,3,3,3,3
87c36d4adffffff,1,0,1,0,0,1,2,2,2,2
87c36d544ffffff,1,0,1,0,0,0,1,1,1,1
87c36d5a8ffffff,1,0,0,1,0,1,1,4,4,4
87c36d614ffffff,2,0,1,0,0,1,2,2,2,2
87c36d662ffffff,1,0,1,0,0,1,2,2,2,2
87c36d666ffffff,2,0,1,0,0,1,2,2,2,2
87c36d70cffffff,1,0,0,1,0,1,1,4,4,4
87c36d716ffffff,1,0,1,0,0,1,2,2,2,2
87c36d72bffffff,2,1,0,0,0,1,3,3,3,3
87c36d74bffffff,1,0,1,0,0,1,2,2,2,2
87c36d74effffff,2,0,1,0,0,1,2,2,2,2
87c36d7a1ffffff,2,0,1,0,0,1,2,2,2,2
87c36d7aeffffff,4,0,1,0,0,1,2,2,2,2
87c36d800ffffff,3,0.6666666666666666,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,4,5,5,7
87c36d801ffffff,4,1,0,0,1,0,4,5,5,7
87c36d802ffffff,15,1,0,0,1,0,4,5,5,7
87c36d803ffffff,12,0.3333333333333333,0.6666666666666666,0,0.9166666666666666,0.08333333333333333,4,5,5,7
87c36d806ffffff,10,0.8,0.2,0,1,0,4,5,5,7
87c36d80cffffff,1,1,0,0,1,0,4,5,5,7
87c36d80effffff,1,1,0,0,0,1,3,3,3,3
87c36d810ffffff,13,1,0,0,1,0,4,5,5,7
87c36d811ffffff,9,1,0,0,0.8888888888888888,0,4,5,5,7
87c36d812ffffff,24,0.9583333333333334,0.04166666666666666,0,1,0,4,5,5,7
87c36d813ffffff,3,1,0,0,0.6666666666666666,0,4,5,5,7
87c36d815ffffff,4,1,0,0,1,0,4,5,5,7
87c36d818ffffff,2,1,0,0,1,0,4,5,5,7
87c36d819ffffff,8,1,0,0,0.75,0.125,4,5,5,7
87c36d81affffff,10,1,0,0,1,0,4,5,5,7
87c36d81bffffff,2,1,0,0,1,0,4,5,5,7
87c36d81cffffff,4,0.25,0.75,0,1,0,4,5,5,7
87c36d81dffffff,4,1,0,0,1,0,4,5,5,7
87c36d81effffff,10,0.9,0,0.1,1,0,4,5,5,7
87c36d820ffffff,19,1,0,0,0.7894736842105263,0.15789473684210523,4,5,5,7
87c36d821ffffff,1,1,0,0,1,0,4,5,5,7
87c36d822ffffff,4,1,0,0,0,0.75,4,5,5,5
87c36d824ffffff,3,1,0,0,0.6666666666666666,0.3333333333333333,4,5,5,7
87c36d825ffffff,5,1,0,0,1,0,4,5,5,7
87c36d826ffffff,3,1,0,0,0.3333333333333333,0.6666666666666666,4,5,5,5
87c36d82affffff,1,1,0,0,1,0,4,5,5,7
87c36d830ffffff,1,1,0,0,0,0,4,5,5,5
87c36d832ffffff,1,1,0,0,1,0,4,5,5,7
87c36d834ffffff,2,0.5,0,0.5,0.5,0,1,1,1,1
87c36d835ffffff,3,1,0,0,1,0,4,5,5,7
87c36d836ffffff,8,0.125,0.75,0.125,0.75,0.25,1,1,1,1
87c36d861ffffff,1,0,1,0,0,1,2,2,2,2
87c36d870ffffff,1,0,0,1,0,1,1,4,4,4
87c36d882ffffff,2,0.5,0.5,0,0.5,0.5,4,5,5,5
87c36d886ffffff,10,1,0,0,0.8,0.2,4,5,5,7
87c36d890ffffff,7,1,0,0,1,0,4,5,5,7
87c36d891ffffff,4,1,0,0,0.75,0,4,5,5,7
87c36d892ffffff,8,1,0,0,1,0,4,5,5,7
87c36d893ffffff,9,1,0,0,0.8888888888888888,0.1111111111111111,4,5,5,7
87c36d894ffffff,12,1,0,0,0.8333333333333334,0,4,5,5,7
87c36d895ffffff,9,1,0,0,0.6666666666666666,0.1111111111111111,4,5,5,7
87c36d896ffffff,10,1,0,0,0.7,0.2,4,5,5,5
87c36d89affffff,1,1,0,0,1,0,4,5,5,7
87c36d89effffff,4,1,0,0,1,0,4,5,5,7
87c36d8a0ffffff,3,1,0,0,1,0,4,5,5,7
87c36d8a1ffffff,5,1,0,0,1,0,4,5,5,7
87c36d8a2ffffff,3,1,0,0,1,0,4,5,5,7
87c36d8a3ffffff,1,1,0,0,0,0,4,5,5,5
87c36d8a4ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87c36d8a5ffffff,14,1,0,0,0.7142857142857143,0.2857142857142857,4,5,5,5
87c36d8a6ffffff,7,1,0,0,0.8571428571428571,0,4,5,5,7
87c36d8aaffffff,1,1,0,0,0,1,3,3,3,3
87c36d8acffffff,5,1,0,0,1,0,4,5,5,7
87c36d8adffffff,1,1,0,0,1,0,4,5,5,7
87c36d8b0ffffff,9,1,0,0,0.8888888888888888,0.1111111111111111,4,5,5,7
87c36d8b1ffffff,4,1,0,0,1,0,4,5,5,7
87c36d8b2ffffff,5,1,0,0,0.6,0.2,4,5,5,7
87c36d8b3ffffff,10,1,0,0,0.7,0.1,4,5,5,7
87c36d8b4ffffff,10,0.2,0.7,0.1,0.5,0.4,1,1,1,1
87c36d8b5ffffff,7,0.8571428571428571,0.14285714285714285,0,1,0,4,5,5,7
87c36d8b6ffffff,14,0.35714285714285715,0.6428571428571429,0,0.6428571428571429,0.2857142857142857,1,1,1,1
87c36d8c2ffffff,1,0,1,0,0,1,2,2,2,2
87c36d8e0ffffff,1,1,0,0,1,0,4,5,5,7
87c36d8e1ffffff,1,1,0,0,0,1,3,3,3,3
87c36d8e4ffffff,3,1,0,0,1,0,4,5,5,7
87c36d8e6ffffff,4,1,0,0,1,0,4,5,5,7
87c36d91bffffff,1,1,0,0,1,0,4,5,5,7
87c36d946ffffff,1,0,1,0,0,1,2,2,2,2
87c36d954ffffff,5,0.2,0.8,0,0.8,0.2,1,1,1,1
87c36d956ffffff,2,0.5,0.5,0,0.5,0,4,5,5,7
87c36d962ffffff,3,1,0,0,1,0,4,5,5,7
87c36d966ffffff,1,1,0,0,0,0,4,5,5,5
87c36d96cffffff,1,1,0,0,0,1,3,3,3,3
87c36d96dffffff,1,1,0,0,0,1,3,3,3,3
87c36d96effffff,1,1,0,0,1,0,4,5,5,7
87c36d972ffffff,2,0.5,0.5,0,1,0,4,5,5,7
87c36d973ffffff,1,0,1,0,1,0,1,1,6,6
87c36d975ffffff,3,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,1,1,1
87c36d980ffffff,2,1,0,0,0,1,3,3,3,3
87c36d981ffffff,4,0.75,0.25,0,0.25,0.75,4,5,5,5
87c36d982ffffff,1,1,0,0,1,0,4,5,5,7
87c36d983ffffff,3,1,0,0,0.6666666666666666,0.3333333333333333,4,5,5,7
87c36d985ffffff,2,1,0,0,1,0,4,5,5,7
87c36d988ffffff,2,1,0,0,1,0,4,5,5,7
87c36d989ffffff,1,1,0,0,0,0,4,5,5,5
87c36d98affffff,6,1,0,0,0.8333333333333334,0,4,5,5,7
87c36d98bffffff,2,1,0,0,0.5,0.5,4,5,5,5
87c36d98cffffff,5,1,0,0,0.6,0.4,4,5,5,7
87c36d98dffffff,2,1,0,0,0.5,0,4,5,5,7
87c36d991ffffff,2,1,0,0,1,0,4,5,5,7
87c36d993ffffff,1,1,0,0,1,0,4,5,5,7
87c36d998ffffff,4,1,0,0,0.5,0.5,4,5,5,5
87c36d999ffffff,3,1,0,0,1,0,4,5,5,7
87c36d99affffff,3,0.3333333333333333,0.6666666666666666,0,0.6666666666666666,0.3333333333333333,1,1,1,1
87c36d99bffffff,3,1,0,0,1,0,4,5,5,7
87c36d99cffffff,4,1,0,0,1,0,4,5,5,7
87c36d99dffffff,5,1,0,0,0.6,0.2,4,5,5,7
87c36d99effffff,6,1,0,0,0.8333333333333334,0,4,5,5,7
87c36d9a1ffffff,3,1,0,0,0.3333333333333333,0.6666666666666666,4,5,5,5
87c36d9a8ffffff,1,1,0,0,0,1,3,3,3,3
87c36d9aaffffff,2,1,0,0,1,0,4,5,5,7
87c36da86ffffff,3,1,0,0,0,0.6666666666666666,4,5,5,5
87c36da8affffff,1,1,0,0,1,0,4,5,5,7
87c36da8bffffff,2,1,0,0,1,0,4,5,5,7
87c36da9affffff,1,1,0,0,0,1,3,3,3,3
87c36da9dffffff,2,0,1,0,0,1,2,2,2,2
87c36daf4ffffff,2,1,0,0,0,1,3,3,3,3
87c36db00ffffff,1,1,0,0,0,1,3,3,3,3
87c36db12ffffff,5,1,0,0,0,1,3,3,3,3
87c36db20ffffff,1,0,1,0,0,1,2,2,2,2
87c36db24ffffff,2,1,0,0,1,0,4,5,5,7
87c36db26ffffff,1,1,0,0,0,1,3,3,3,3
87c36db33ffffff,1,1,0,0,0,1,3,3,3,3
87c36db80ffffff,5,0,0.8,0.2,0,1,1,1,1,1
87c36dba1ffffff,1,1,0,0,0,1,3,3,3,3
87c36dbaeffffff,1,0,1,0,0,1,2,2,2,2
87c36dc09ffffff,5,1,0,0,0.8,0.2,4,5,5,7
87c36dc0dffffff,2,0.5,0.5,0,0.5,0.5,4,5,5,5
87c36dc19ffffff,1,0,1,0,1,0,1,1,6,6
87c36dc20ffffff,1,1,0,0,0,1,3,3,3,3
87c36dc21ffffff,1,0,1,0,0,1,2,2,2,2
87c36dc22ffffff,5,1,0,0,0.8,0,4,5,5,7
87c36dc24ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87c36dc25ffffff,1,1,0,0,0,1,3,3,3,3
87c36dc26ffffff,4,1,0,0,1,0,4,5,5,7
87c36dc30ffffff,2,1,0,0,0.5,0,4,5,5,7
87c36dc32ffffff,1,1,0,0,1,0,4,5,5,7
87c36dc34ffffff,4,1,0,0,0.5,0.5,4,5,5,5
87c36dc35ffffff,1,1,0,0,1,0,4,5,5,7
87c36dc36ffffff,1,1,0,0,0,1,3,3,3,3
87c36dc40ffffff,5,1,0,0,0.8,0,4,5,5,7
87c36dc41ffffff,7,1,0,0,1,0,4,5,5,7
87c36dc42ffffff,11,1,0,0,0.8181818181818182,0,4,5,5,7
87c36dc43ffffff,13,0.9230769230769232,0.07692307692307693,0,0.8461538461538461,0.15384615384615383,4,5,5,7
87c36dc44ffffff,9,1,0,0,0.3333333333333333,0.3333333333333333,4,5,5,5
87c36dc45ffffff,7,1,0,0,0.8571428571428571,0,4,5,5,7
87c36dc46ffffff,4,1,0,0,0.75,0.25,4,5,5,7
87c36dc48ffffff,2,1,0,0,1,0,4,5,5,7
87c36dc4affffff,10,1,0,0,0.6,0.1,4,5,5,5
87c36dc4bffffff,2,1,0,0,1,0,4,5,5,7
87c36dc4cffffff,6,1,0,0,0.6666666666666666,0.16666666666666666,4,5,5,7
87c36dc4effffff,10,1,0,0,0.8,0,4,5,5,7
87c36dc50ffffff,5,1,0,0,0.8,0,4,5,5,7
87c36dc51ffffff,3,1,0,0,1,0,4,5,5,7
87c36dc54ffffff,7,1,0,0,0.7142857142857143,0.14285714285714285,4,5,5,7
87c36dc55ffffff,17,0.9411764705882352,0.0588235294117647,0,0.7058823529411765,0.1176470588235294,4,5,5,7
87c36dc56ffffff,3,0.6666666666666666,0.3333333333333333,0,0,0.6666666666666666,4,5,5,5
87c36dc58ffffff,1,1,0,0,0,0,4,5,5,5
87c36dc59ffffff,1,1,0,0,1,0,4,5,5,7
87c36dc5cffffff,5,1,0,0,1,0,4,5,5,7
87c36dc5dffffff,9,0.8888888888888888,0.1111111111111111,0,0.8888888888888888,0.1111111111111111,4,5,5,7
87c36dc60ffffff,8,1,0,0,0.75,0.25,4,5,5,7
87c36dc61ffffff,5,1,0,0,1,0,4,5,5,7
87c36dc62ffffff,10,1,0,0,1,0,4,5,5,7
87c36dc63ffffff,9,1,0,0,0.7777777777777778,0.1111111111111111,4,5,5,7
87c36dc64ffffff,11,1,0,0,0.7272727272727273,0.18181818181818185,4,5,5,5
87c36dc65ffffff,10,1,0,0,0.6,0.3,4,5,5,5
87c36dc66ffffff,12,0.9166666666666666,0,0.08333333333333333,0.8333333333333334,0,4,5,5,7
87c36dc68ffffff,4,1,0,0,1,0,4,5,5,7
87c36dc69ffffff,1,1,0,0,1,0,4,5,5,7
87c36dc6affffff,8,1,0,0,1,0,4,5,5,7
87c36dc6bffffff,5,1,0,0,0.6,0.2,4,5,5,7
87c36dc6cffffff,1,1,0,0,1,0,4,5,5,7
87c36dc6dffffff,9,0.6666666666666666,0.3333333333333333,0,0.8888888888888888,0,4,5,5,7
87c36dc6effffff,6,1,0,0,0.5,0.16666666666666666,4,5,5,7
87c36dc70ffffff,16,0.9375,0.0625,0,0.875,0.0625,4,5,5,7
87c36dc71ffffff,6,1,0,0,0.8333333333333334,0.16666666666666666,4,5,5,7
87c36dc72ffffff,6,1,0,0,1,0,4,5,5,7
87c36dc73ffffff,20,0.5,0.5,0,0.75,0.2,1,1,1,1
87c36dc74ffffff,18,1,0,0,0.7222222222222222,0.1111111111111111,4,5,5,7
87c36dc75ffffff,18,1,0,0,0.7777777777777778,0.05555555555555555,4,5,5,7
87c36dc76ffffff,11,1,0,0,0.9090909090909092,0.09090909090909093,4,5,5,7
87c36dcabffffff,1,1,0,0,0,1,3,3,3,3
87c36dcccffffff,1,1,0,0,0,1,3,3,3,3
87c36dcdcffffff,1,1,0,0,0,1,3,3,3,3
87c36dcddffffff,3,1,0,0,0,1,3,3,3,3
87c36dcf4ffffff,1,0,0,1,0,1,1,4,4,4
87c36dd00ffffff,1,1,0,0,1,0,4,5,5,7
87c36dd01ffffff,3,0.3333333333333333,0.6666666666666666,0,0.3333333333333333,0.3333333333333333,1,1,1,1
87c36dd03ffffff,6,1,0,0,0.6666666666666666,0.3333333333333333,4,5,5,7
87c36dd04ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87c36dd05ffffff,1,0,1,0,0,1,2,2,2,2
87c36dd06ffffff,1,1,0,0,0,1,3,3,3,3
87c36dd09ffffff,2,0,1,0,0,1,2,2,2,2
87c36dd0affffff,1,1,0,0,1,0,4,5,5,7
87c36dd0bffffff,2,1,0,0,0,1,3,3,3,3
87c36dd0cffffff,2,1,0,0,1,0,4,5,5,7
87c36dd0dffffff,1,1,0,0,0,1,3,3,3,3
87c36dd0effffff,8,0.875,0.125,0,0.375,0.5,4,5,5,5
87c36dd11ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87c36dd13ffffff,3,1,0,0,0.3333333333333333,0.6666666666666666,4,5,5,5
87c36dd15ffffff,1,1,0,0,0,0,4,5,5,5
87c36dd18ffffff,1,1,0,0,0,1,3,3,3,3
87c36dd1affffff,1,1,0,0,1,0,4,5,5,7
87c36dd1bffffff,2,1,0,0,0,1,3,3,3,3
87c36dd1cffffff,2,1,0,0,1,0,4,5,5,7
87c36dd1dffffff,2,0.5,0.5,0,0,0.5,4,5,5,5
87c36dd1effffff,3,1,0,0,0.3333333333333333,0.6666666666666666,4,5,5,5
87c36dd2affffff,1,1,0,0,0,1,3,3,3,3
87c36dd2effffff,2,1,0,0,0,1,3,3,3,3
87c36dd32ffffff,4,1,0,0,0,1,3,3,3,3
87c36dd33ffffff,1,1,0,0,0,1,3,3,3,3
87c36dd40ffffff,3,1,0,0,0.3333333333333333,0.3333333333333333,4,5,5,5
87c36dd41ffffff,15,1,0,0,0.8666666666666667,0.06666666666666667,4,5,5,7
87c36dd43ffffff,3,1,0,0,1,0,4,5,5,7
87c36dd44ffffff,1,1,0,0,0,1,3,3,3,3
87c36dd45ffffff,15,1,0,0,0.8666666666666667,0.13333333333333333,4,5,5,7
87c36dd48ffffff,14,0.9285714285714286,0.07142857142857142,0,1,0,4,5,5,7
87c36dd49ffffff,6,1,0,0,1,0,4,5,5,7
87c36dd4affffff,19,1,0,0,0.7894736842105263,0.15789473684210523,4,5,5,7
87c36dd4bffffff,5,1,0,0,0.8,0,4,5,5,7
87c36dd4cffffff,9,0.4444444444444444,0.5555555555555556,0,1,0,4,5,5,7
87c36dd4dffffff,4,1,0,0,0.75,0.25,4,5,5,7
87c36dd4effffff,3,1,0,0,1,0,4,5,5,7
87c36dd58ffffff,4,1,0,0,0.75,0.25,4,5,5,7
87c36dd59ffffff,7,1,0,0,1,0,4,5,5,7
87c36dd5affffff,10,1,0,0,0.8,0,4,5,5,7
87c36dd5bffffff,4,1,0,0,0.75,0,4,5,5,7
87c36dd5cffffff,7,1,0,0,1,0,4,5,5,7
87c36dd5dffffff,18,0.2222222222222222,0.7777777777777778,0,0.8333333333333334,0.16666666666666666,1,1,1,1
87c36dd63ffffff,2,1,0,0,1,0,4,5,5,7
87c36dd68ffffff,2,0.5,0.5,0,0.5,0.5,4,5,5,5
87c36dd69ffffff,63,0.1111111111111111,0.873015873015873,0.01587301587301587,0.6190476190476191,0.3492063492063492,1,1,1,1
87c36dd6affffff,12,1,0,0,0.75,0.16666666666666666,4,5,5,5
87c36dd6bffffff,12,0.5,0.5,0,0.8333333333333334,0.08333333333333333,1,1,1,1
87c36dd6dffffff,2,1,0,0,1,0,4,5,5,7
87c36dd6effffff,6,1,0,0,0.6666666666666666,0.3333333333333333,4,5,5,7
87c36dd76ffffff,2,1,0,0,0.5,0.5,4,5,5,5
87c36dd88ffffff,2,1,0,0,0.5,0,4,5,5,7
87c36dd8affffff,1,1,0,0,0,1,3,3,3,3
87c36dd8dffffff,6,1,0,0,0.3333333333333333,0.5,4,5,5,5
87c36dda8ffffff,1,1,0,0,0,1,3,3,3,3
87c36dda9ffffff,6,1,0,0,0,0.5,4,5,5,5
87c36ddabffffff,5,1,0,0,0.2,0.6,4,5,5,5
87c36ddadffffff,2,1,0,0,0,1,3,3,3,3
87c36ddaeffffff,2,0.5,0.5,0,0,1,4,5,5,5
87c36e0deffffff,1,1,0,0,0,1,3,3,3,3
87c36e0f2ffffff,1,0,1,0,0,1,2,2,2,2
87c36e10cffffff,1,1,0,0,0,1,3,3,3,3
87c36e15effffff,1,1,0,0,0,1,3,3,3,3
87c36e218ffffff,1,1,0,0,0,1,3,3,3,3
87c36e228ffffff,3,0,1,0,0,1,2,2,2,2
87c36e235ffffff,3,1,0,0,0,1,3,3,3,3
87c36e252ffffff,1,0,1,0,0,1,2,2,2,2
87c36e269ffffff,1,1,0,0,0,1,3,3,3,3
87c36e273ffffff,1,1,0,0,0,1,3,3,3,3
87c36e2f5ffffff,2,1,0,0,0,1,3,3,3,3
87c36e330ffffff,1,0,1,0,0,1,2,2,2,2
87c36e340ffffff,1,0,1,0,0,1,2,2,2,2
87c36e346ffffff,3,1,0,0,0,1,3,3,3,3
87c36e350ffffff,1,1,0,0,0,1,3,3,3,3
87c36e354ffffff,1,0,1,0,1,0,1,1,6,6
87c36e371ffffff,1,0,1,0,0,0,1,1,1,1
87c36e38cffffff,1,0,0,1,0,1,1,4,4,4
87c36e3aaffffff,1,0,1,0,0,1,2,2,2,2
87c36e463ffffff,1,1,0,0,0,1,3,3,3,3
87c36e4e2ffffff,1,0,0,1,0,1,1,4,4,4
87c36e508ffffff,2,0,1,0,0,1,2,2,2,2
87c36e515ffffff,1,0,1,0,0,1,2,2,2,2
87c36e59dffffff,1,0,0,1,0,1,1,4,4,4
87c36e635ffffff,1,0,0,1,0,1,1,4,4,4
87c36e698ffffff,1,0,1,0,0,1,2,2,2,2
87c36e776ffffff,2,1,0,0,0,1,3,3,3,3
87c36e826ffffff,3,1,0,0,0,1,3,3,3,3
87c36e859ffffff,3,0,1,0,0,1,2,2,2,2
87c36e85affffff,3,0,1,0,0,1,2,2,2,2
87c36e863ffffff,1,0,1,0,0,1,2,2,2,2
87c36e876ffffff,1,0,1,0,0,1,2,2,2,2
87c36e886ffffff,1,0,0,1,0,1,1,4,4,4
87c36e8a0ffffff,1,0,1,0,0,1,2,2,2,2
87c36e8b0ffffff,1,0,1,0,0,1,2,2,2,2
87c36e8ddffffff,1,0,0,1,0,1,1,4,4,4
87c36e90bffffff,3,0.6666666666666666,0.3333333333333333,0,0,1,4,5,5,5
87c36e90effffff,1,0,1,0,0,1,2,2,2,2
87c36e915ffffff,1,0,1,0,0,1,2,2,2,2
87c36e919ffffff,5,0,1,0,0,1,2,2,2,2
87c36e91affffff,6,0.8333333333333334,0.16666666666666666,0,0,1,4,5,5,5
87c36e91effffff,2,0,1,0,0,1,2,2,2,2
87c36e923ffffff,1,0,1,0,0,1,2,2,2,2
87c36e942ffffff,1,0,1,0,0,1,2,2,2,2
87c36e948ffffff,4,0,1,0,0,1,2,2,2,2
87c36e960ffffff,1,1,0,0,0,1,3,3,3,3
87c36e961ffffff,1,1,0,0,0,1,3,3,3,3
87c36e962ffffff,2,0,1,0,0,1,2,2,2,2
87c36e96cffffff,1,1,0,0,0,1,3,3,3,3
87c36e985ffffff,1,0,1,0,0,1,2,2,2,2
87c36e99dffffff,3,0,1,0,0,1,2,2,2,2
87c36e9a1ffffff,1,0,1,0,0,1,2,2,2,2
87c36e9abffffff,1,0,1,0,0,1,2,2,2,2
87c36ead3ffffff,1,0,1,0,0,1,2,2,2,2
87c36ebb5ffffff,1,0,0,1,0,1,1,4,4,4
87c36ec0cffffff,4,0,0,1,0,1,1,4,4,4
87c36ec0dffffff,1,0,0,1,0,1,1,4,4,4
