h3,tipo,agricultura_med_grandes_patrones,ganaderia_med_grandes_patrones,ganaderia_peq_patrones,ganaderia_sin_asal,agricultura_peq_patrones,agricultura_sin_asal,forestal_peq_patrones,mixta_sin_asal,mixta_med_grandes_patrones,mixta_peq_patrones,forestal_med_grandes_patrones,total,n_sin_asal,n_peq_patr,n_myg_patr,n_agric,n_ganaderia,prop_sin_asal,prop_peq_patr,prop_myg_patr,prop_agric,prop_ganaderia
87c350573ffffff,NAF,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,1,0,0,1,0
87c350574ffffff,Estab. OEDE,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,1
87c350576ffffff,Estab. OEDE,0,0,3,0,2,0,0,0,0,0,0,5,0,5,0,2,3,0,1,0,0.4,0.6
87c35059cffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87c3505a9ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c3505aeffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c35064dffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c35066cffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c3506e4ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c350721ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87c350726ffffff,Estab. OEDE,0,1,0,0,1,0,0,0,0,0,0,2,0,1,1,1,1,0,0.5,0.5,0.5,0.5
87c350748ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c35075dffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c350760ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c350762ffffff,NAF,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c35076bffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c350788ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87c35078effffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87c35079effffff,NAF,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0
87c350804ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c350823ffffff,NAF,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,1,0,1,0,0,0.5
87c35086dffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c35088dffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c3508d9ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c3508dbffffff,Estab. OEDE,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,1,0,0,1
87c350951ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c350958ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c3509b4ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c350a24ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c350a4cffffff,Estab. OEDE,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0.5,0.5
87c350a51ffffff,Estab. OEDE,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,1
87c350a53ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c350a9effffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c350ab2ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c350ae6ffffff,Estab. OEDE,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,1
87c350b21ffffff,Estab. OEDE,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,1,0,0,1
87c350b22ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c350ba6ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c350c2effffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c350c58ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87c350c5affffff,NAF,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,1,0,1,0,0,0.5,0
87c350c5bffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87c350cc0ffffff,NAF,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,1,0,0,1,0
87c350cc1ffffff,NAF,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,1,1,1,0,0,0.5,0.5
87c350cc3ffffff,NAF,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,1,0,0,1,0
87c350cc8ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c350cccffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87c350cdaffffff,Estab. OEDE,1,0,3,0,0,0,0,0,0,0,0,4,0,3,1,1,3,0,0.75,0.25,0.25,0.75
87c350ce1ffffff,NAF,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,1,0,0,1,0
87c350ce3ffffff,NAF,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,4,0,1,0,0,1,0
87c350ce8ffffff,NAF,0,0,0,0,0,8,0,0,0,0,0,8,8,0,0,8,0,1,0,0,1,0
87c350ce9ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87c350ceaffffff,NAF,0,0,0,1,0,5,0,0,0,0,0,6,6,0,0,5,1,1,0,0,0.8333333333333334,0.16666666666666666
87c350cebffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87c350cecffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c350cedffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87c350d14ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87c350d28ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c350d29ffffff,Estab. OEDE,0,0,3,0,2,0,0,0,0,0,0,5,0,5,0,2,3,0,1,0,0.4,0.6
87c350d2bffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c350d53ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c350d71ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c350d72ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c350d74ffffff,Estab. OEDE,1,0,2,0,2,0,0,0,0,0,0,5,0,4,1,3,2,0,0.8,0.2,0.6,0.4
87c350d76ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c350d96ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c350db2ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c350db4ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c351000ffffff,Estab. OEDE,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0.5,0.5
87c351002ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351003ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351004ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351010ffffff,Estab. OEDE,0,1,12,0,20,0,0,0,0,0,0,33,0,32,1,20,13,0,0.9696969696969697,0.030303030303030304,0.6060606060606061,0.3939393939393939
87c351011ffffff,Estab. OEDE,0,0,2,0,2,0,0,0,0,0,0,4,0,4,0,2,2,0,1,0,0.5,0.5
87c351012ffffff,Estab. OEDE,0,0,4,0,3,0,0,0,0,0,0,7,0,7,0,3,4,0,1,0,0.42857142857142855,0.5714285714285714
87c351013ffffff,Estab. OEDE,0,0,14,0,12,0,0,0,0,0,0,26,0,26,0,12,14,0,1,0,0.46153846153846156,0.5384615384615384
87c351014ffffff,Estab. OEDE,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0.5,0.5
87c351015ffffff,Estab. OEDE,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,1,0,1,0
87c351016ffffff,Estab. OEDE,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0.5,0.5
87c351016ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87c351031ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351032ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351033ffffff,Estab. OEDE,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,1
87c351035ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351043ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351049ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c35104affffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351054ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351059ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c3510a5ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c3510c4ffffff,Estab. OEDE,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0.5,0.5
87c3510c5ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c3510d1ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c3510e0ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c3510eaffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c3510f5ffffff,Estab. OEDE,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0.5,0.5
87c351112ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351115ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351188ffffff,Estab. OEDE,0,0,2,0,3,0,0,0,0,0,0,5,0,5,0,3,2,0,1,0,0.6,0.4
87c351189ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c35118dffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351232ffffff,Estab. OEDE,0,0,2,0,3,0,0,0,0,0,0,5,0,5,0,3,2,0,1,0,0.6,0.4
87c351268ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c351289ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c35128dffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c3512f0ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c3512f2ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351314ffffff,Estab. OEDE,0,0,0,0,5,0,0,0,0,0,0,5,0,5,0,5,0,0,1,0,1,0
87c351330ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351331ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351333ffffff,Estab. OEDE,0,0,3,0,7,0,0,0,0,0,0,10,0,10,0,7,3,0,1,0,0.7,0.3
87c351336ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351344ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c35151effffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351544ffffff,Estab. OEDE,0,0,7,0,1,0,0,0,0,0,0,8,0,8,0,1,7,0,1,0,0.125,0.875
87c351556ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351562ffffff,Estab. OEDE,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,1
87c351570ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351571ffffff,Estab. OEDE,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,1
87c351572ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351592ffffff,NAF,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
87c351602ffffff,Estab. OEDE,0,0,3,0,6,0,0,0,0,0,0,9,0,9,0,6,3,0,1,0,0.6666666666666666,0.3333333333333333
87c351603ffffff,Estab. OEDE,0,0,1,0,6,0,0,0,0,0,0,7,0,7,0,6,1,0,1,0,0.8571428571428571,0.14285714285714285
87c351611ffffff,Estab. OEDE,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,1,0,0,1
87c351613ffffff,Estab. OEDE,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,1,0
87c351618ffffff,Estab. OEDE,0,0,1,0,2,0,0,0,0,0,0,3,0,3,0,2,1,0,1,0,0.6666666666666666,0.3333333333333333
87c351619ffffff,Estab. OEDE,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,1
87c35161affffff,Estab. OEDE,1,1,23,0,38,0,0,0,0,0,0,63,0,61,2,39,24,0,0.9682539682539683,0.031746031746031744,0.6190476190476191,0.38095238095238093
87c35161bffffff,Estab. OEDE,0,0,1,0,2,0,0,0,0,0,0,3,0,3,0,2,1,0,1,0,0.6666666666666666,0.3333333333333333
87c35161cffffff,Estab. OEDE,0,0,2,0,4,0,0,0,0,0,0,6,0,6,0,4,2,0,1,0,0.6666666666666666,0.3333333333333333
87c35161effffff,Estab. OEDE,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0.5,0.5
87c351624ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351625ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87c351656ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c351694ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c3516a3ffffff,Estab. OEDE,0,0,2,0,5,0,0,0,0,0,0,7,0,7,0,5,2,0,1,0,0.7142857142857143,0.2857142857142857
87c3516a8ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c3516a9ffffff,Estab. OEDE,3,2,46,0,67,0,0,0,0,0,0,118,0,113,5,70,48,0,0.9576271186440678,0.0423728813559322,0.5932203389830508,0.4067796610169492
87c3516aaffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c3516abffffff,Estab. OEDE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0
87c3516acffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87c3516adffffff,Estab. OEDE,0,0,8,0,7,0,0,0,0,0,0,15,0,15,0,7,8,0,1,0,0.4666666666666667,0.5333333333333333
87c3516aeffffff,Estab. OEDE,0,0,2,0,1,0,0,0,0,0,0,3,0,3,0,1,2,0,1,0,0.3333333333333333,0.6666666666666666
87c3516b0ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c3516b2ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c3516f4ffffff,Estab. OEDE,1,0,12,0,33,0,0,0,0,0,0,46,0,45,1,34,12,0,0.9782608695652174,0.021739130434782608,0.7391304347826086,0.2608695652173913
87c3516f5ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c35171dffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351806ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351828ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c35185effffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351868ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c3518c4ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c3518c8ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c3518e9ffffff,Estab. OEDE,0,0,8,0,7,0,0,0,0,0,0,15,0,15,0,7,8,0,1,0,0.4666666666666667,0.5333333333333333
87c3518ebffffff,Estab. OEDE,0,0,10,0,5,0,0,0,0,0,0,15,0,15,0,5,10,0,1,0,0.3333333333333333,0.6666666666666666
87c3518ebffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c3518ecffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c351914ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351922ffffff,Estab. OEDE,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0.5,0.5
87c351926ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351930ffffff,Estab. OEDE,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0.5,0.5
87c351931ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351932ffffff,Estab. OEDE,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,1
87c351932ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c351933ffffff,Estab. OEDE,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,1,0,0,1
87c351935ffffff,Estab. OEDE,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0.5,0.5
87c351965ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351972ffffff,NAF,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351974ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351991ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87c3519b1ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c3519b2ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c3519b4ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351a25ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87c351a41ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351a48ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351a4cffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351a62ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351a63ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351a68ffffff,Estab. OEDE,0,0,1,0,5,0,0,0,0,0,0,6,0,6,0,5,1,0,1,0,0.8333333333333334,0.16666666666666666
87c351a69ffffff,Estab. OEDE,0,0,12,0,20,0,0,0,0,0,0,32,0,32,0,20,12,0,1,0,0.625,0.375
87c351a6affffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351a6bffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351a6dffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351b06ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87c351b4dffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c351b59ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c351b94ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351bb4ffffff,Estab. OEDE,0,0,8,0,2,0,0,0,0,0,0,10,0,10,0,2,8,0,1,0,0.2,0.8
87c351bb5ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351bb6ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351bb6ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c351c20ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c351cc5ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c351cdaffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351cdbffffff,Estab. OEDE,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0.5,0.5
87c351d05ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351d12ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c351d21ffffff,Estab. OEDE,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0.5,0.5
87c351d24ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c351d26ffffff,Estab. OEDE,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0.5,0.5
87c351d28ffffff,NAF,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0.5
87c351d5cffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c351d60ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87c352013ffffff,Estab. OEDE,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0.5,0.5
87c35201affffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c3520a9ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87c3520d0ffffff,Estab. OEDE,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,1,0
87c3520d2ffffff,Estab. OEDE,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,1,0
87c3520d3ffffff,Estab. OEDE,1,1,15,0,47,0,0,0,0,0,0,64,0,62,2,48,16,0,0.96875,0.03125,0.75,0.25
87c3520d4ffffff,Estab. OEDE,1,1,5,0,1,0,0,0,0,0,0,8,0,6,2,2,6,0,0.75,0.25,0.25,0.75
87c3520d6ffffff,Estab. OEDE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0
87c3520f3ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c3520f4ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87c3520f6ffffff,Estab. OEDE,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0.5,0.5
87c35215effffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87c352165ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
